,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
10,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,4,9,9,0,7,7,2,9,9,1,2,6,6,10,4,1,200635768.54993573,0.0,234607981.1335356,0.0,132722936.02058265,0.0,41800178.776311986,0.00012620161899982454,144957953.62632692,0.0,1068100000.0,181.20347882375094
11,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,5,0,7,4,10,4,7,5,9,4,5,8,10,10,0,134576627.39671084,0.0,252608289.96568233,0.0,131431950.35764271,0.0,45254675.80758183,0.0002913114344158665,142805778.07126138,0.001417662988543803,1297900000.0,0.0
12,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,1,6,4,6,8,9,1,5,0,3,1,0,7,3,5,156022371.27999088,0.0,309520814.1641702,0.0,50081750.628976494,0.0,33251313.354429007,0.0006954242221532917,219591403.5125446,0.005497681179408234,485000000.0,2532.3509256938455
13,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,4,9,1,9,3,4,0,2,4,1,8,6,5,5,2,6,248817656.08110684,0.0,106860238.4866137,0.0,75239787.13836722,0.0,50294011.601850495,0.0,708878708.5168804,0.030195164810879974,1086200000.0,20839.566126073696
14,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,6,4,8,5,4,8,10,4,3,4,3,6,7,1,10,226020801.4478343,0.0,232506569.87614816,0.0,119894500.94180296,0.0,37890198.83617076,0.0006943314646199941,301433017.7336518,0.0647145093165985,825700000.0,0.0
15,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2,7,4,10,9,1,4,2,2,6,6,5,8,10,4,9,266309508.2515163,0.0,216408305.29779762,0.0,81792030.41691214,0.0,49439644.328416,0.0,205644796.80808848,0.0010430719556659474,958900000.0,372.9347101384887
16,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,7,7,7,8,0,0,7,5,1,9,3,8,5,4,6,263411491.52410418,0.0,81277411.11097889,0.0,101036232.36482415,0.0,53691110.507792965,0.0,410304482.22413915,0.017774018432272547,654200000.0,6913.304688306645
17,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,5,2,2,1,6,6,10,0,1,2,9,6,6,5,10,145176909.11798954,0.0,190104783.43761247,0.0,72620605.72235334,0.0,54534975.03267283,0.0003447866711194117,213470064.1193539,0.00278933866645951,739400000.0,1349.530378576905
18,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,4,3,8,4,3,5,3,7,0,2,1,3,9,4,4,7,195925952.32948506,0.0,176150639.31065077,0.0,62267437.976033404,0.0,48089706.02825968,0.0003389990514502216,307186387.3101041,0.00884069317800777,831600000.0,7043.5519243324225
19,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,10,3,10,4,0,9,2,9,2,9,6,6,9,7,8,301489524.261402,0.0,156295954.0347702,0.0,97679861.7438258,0.0,56009579.72951139,0.0,198770664.82251215,0.0004555119267322936,1401200000.0,41.63030275200998
20,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,3,10,2,6,8,8,4,0,6,1,4,2,7,7,10,0,238109896.81908917,0.0,278964431.4376936,0.0,58614631.81363186,0.00024470564383156197,36630560.90311615,3.495737212990398e-05,163959633.09680143,0.002382348653089071,946900000.0,1472.8412358868675
21,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,2,7,10,8,10,3,3,5,9,2,5,3,0,6,1,3,323544324.38570845,0.0,240521924.36860943,0.0,112318901.30493301,0.0,21480912.508468322,1.7285695111566547e-05,223723141.25273848,0.007364733358217655,793300000.0,2788.1574354919435
22,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,2,7,1,1,1,0,1,8,5,10,2,8,0,8,2,154370052.39969298,0.0,77797112.44472042,0.0,97825566.28048185,0.0,54753108.82468401,0.0,718262909.6830356,0.24721223032135833,1505400000.0,0.0
23,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,4,6,0,5,0,7,3,9,9,4,3,6,0,0,10,2,126745040.65873201,0.0,135130331.23923314,7.216338019707106e-05,143898832.4203293,0.0,24625407.668662902,6.564779204219393e-05,703321726.1520714,0.028242686769531178,900600000.0,24556.77302001081
24,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,2,5,2,9,5,1,8,7,4,5,1,8,8,10,0,0,205916260.14194593,0.0,204083075.03634858,0.0,109301871.02003656,0.0,55948262.87172022,0.00038005209915039707,64909383.94004062,0.00044573187188139704,862300000.0,471.0744631540435
25,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,2,3,0,10,6,1,8,1,5,2,6,2,10,3,3,0,147485483.76362175,0.0,215661674.79071262,0.0,79615610.7381623,0.00031330326859808086,48226955.76796037,0.0,271188519.6807896,0.012865222411308854,696700000.0,5319.587514358558
26,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,2,4,9,6,3,8,1,7,2,10,2,8,7,4,3,0,239352618.1720796,0.0,193086663.5218269,0.0,122094886.35989553,0.0,49056328.23348373,0.00015775202374978072,188840634.23796847,0.007582012490421983,1068100000.0,3148.696050422437
27,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,2,7,8,7,7,10,8,3,0,10,7,1,1,4,9,5,277462185.1407491,0.0,343123914.30720925,0.0,73102294.87068942,0.0,30528580.36230105,0.0,319594969.6929769,0.010528942831916441,1018700000.0,4264.991502592078
28,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,4,4,9,1,8,10,8,2,2,1,8,2,8,82177854.37813279,0.0,215489707.55530125,0.0,163400334.050772,0.0,29840414.842702433,0.0006478510349720052,157988267.47270882,0.0008836580757290383,1195400000.0,200.6173779595759
29,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,4,8,8,0,3,6,10,4,9,4,4,3,3,7,5,1,176128314.20074078,0.0,255560293.16668054,0.0,113719792.0364532,0.0,30431188.05522562,1.178115631350046e-05,174456220.99058485,0.002395032382883593,1203000000.0,1641.3527123408523
30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,0,9,0,9,2,9,4,7,6,10,3,3,3,9,128446235.06223166,0.0,153920492.02764425,0.0003380475996546641,129301828.82143356,0.0,51995145.76879954,0.0,1299825222.0574946,0.05847826553157371,371400000.0,43140.18571926543
31,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,3,1,0,9,5,9,0,8,9,9,6,3,1,2,3,5,120872818.04831296,0.0,165864941.73220712,0.0,162311522.5915084,0.0,31480696.535529993,0.0,926667888.467801,0.0405288247389193,1353500000.0,26423.821514929667
32,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,2,6,1,2,1,0,2,1,2,6,5,10,7,3,8,10,147848759.27215046,0.0,82526679.5239558,0.0,77953409.18071027,0.0,58789882.87558245,0.0,447355675.60476637,0.01711298951665689,1420800000.0,7240.712623461755
33,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,5,4,4,7,0,4,4,3,8,4,4,4,3,8,6,175316766.85495794,0.0,140822678.00042614,0.0,101253910.21360537,0.0,36071842.41237174,0.00024995932726319783,588691709.6308995,0.06627457396549562,958900000.0,6930.186363338005
34,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,2,6,1,3,6,8,10,0,8,4,2,8,9,9,7,3,154220496.58178693,0.0,324780286.9261236,0.0,88307436.61858173,0.0021242773017914906,59369987.32388274,0.00033449537862074075,164870926.7879761,0.0,575500000.0,531.8192890348652
35,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,3,2,10,1,0,9,1,7,2,0,5,8,4,6,9,0,187904775.2020421,0.0,143018043.2908443,7.113948271505614e-05,62267437.976033404,0.0,45546665.4526242,1.4033296066828503e-05,262295139.09393427,0.008041909905587005,856400000.0,4816.28427448906
36,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,8,3,9,8,9,1,5,8,0,3,0,5,10,5,7,255023816.84406447,0.0,266731152.1781792,0.0,72904233.49257189,0.0,22634356.73899556,0.0004715913122144798,182654552.2119331,0.0,1480600000.0,0.0
37,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,3,6,4,7,8,0,10,7,3,9,6,0,6,4,3,6,214602075.83379018,0.0,211495787.5042243,0.0,121661817.7884267,0.0,27984209.217288204,0.0,334280602.036169,0.010826359838544046,1087700000.0,6698.126905072781
38,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,3,9,1,0,10,5,0,8,4,3,2,3,6,2,3,4,129503908.60174897,0.0,182660272.67043388,0.0,108045971.36935365,0.0,37597168.17757784,0.0001809929728607644,561946600.9957287,0.02249798742738795,831600000.0,15279.449155552573
39,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,2,9,9,4,7,1,2,3,8,4,4,0,9,4,7,9,288239906.3652377,0.0,177725050.68724,0.0,103647149.81009397,0.0,31184437.12947517,2.8941040839812983e-05,243052912.65309626,0.005131698482253562,819600000.0,2096.862584681818
40,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,3,3,2,7,2,6,0,8,4,3,10,7,8,5,2,1,164101945.90149587,0.0,113454271.89419729,0.0,108045971.36935365,0.0,68860293.40612525,0.0,271133180.903275,0.008719904545681702,885500000.0,5166.942525770401
41,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,4,1,6,3,2,1,6,5,8,10,3,8,0,10,5,2,148992572.8637129,0.0,156771475.39068466,0.0,141337876.3755322,0.0,27239899.31165361,2.8295478732868786e-05,155150785.42894197,0.0,1511300000.0,37.34105665546037
42,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,4,6,10,9,0,4,1,6,10,3,0,7,3,117680843.07115024,0.0,341857070.7013196,0.0,56676345.33061918,0.002174884794877146,51995145.76879954,0.0,947104618.4039719,0.12465531357917765,1089800000.0,13985.32854244215
43,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,5,6,0,0,5,4,5,6,10,2,7,3,9,2,1,125797238.44921103,0.0,123822475.29201706,0.00021853793555524288,129927200.43354115,0.0,43070586.62826459,0.0007557522854062619,146518673.24603236,0.0031465546046574775,997200000.0,449.8836721837562
44,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,6,10,10,0,6,3,0,8,10,0,1,9,5,2,2,339881292.38171554,0.0,128382964.84908843,0.001782987049134844,111558544.72082378,0.014079461617242692,66322255.20802741,0.008871148444214324,125386770.29342774,0.00912502331370971,831600000.0,0.0
45,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,5,4,0,10,3,10,7,7,5,4,1,8,10,4,174327584.92188603,0.0,172464340.2767449,0.002817063330455534,152688106.28925106,0.0,31487729.783929326,0.00010901616494634115,321241304.877635,0.05897238910277867,673800000.0,0.0
46,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,2,3,9,4,6,1,7,0,10,6,5,7,6,9,3,2,208208147.82531244,0.0,205588506.2755974,0.0,111255391.96041639,0.002981128968653686,46776372.569564626,0.0,161920580.56301004,0.0017329678015053766,879600000.0,1019.9061601073985
47,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,5,8,8,2,9,2,3,3,1,0,5,1,10,8,2,262321137.22669458,0.0,201030620.09861416,0.0,75795704.53955784,0.0,65381231.993487485,0.0036003040133117544,176486371.86410227,0.0,824000000.0,811.5135980438271
48,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,4,5,3,9,0,7,8,8,9,1,1,9,1,9,10,4,215560006.5438065,0.0,179953609.08293176,0.0002139584458961813,126355314.9708769,0.0,42230595.30998799,0.0002220417275243875,195030800.8588411,0.0,1523300000.0,452.43690625961614
49,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,4,10,10,4,0,9,10,5,3,7,9,2,3,10,7,2,321888176.6351795,0.0,225939746.2399463,7.148078187572782e-05,102198402.37754703,0.0,40298531.85239779,0.0,168842565.2476131,0.0,1239600000.0,38.035894086388005
50,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,2,0,10,7,4,7,8,7,2,6,3,7,2,9,5,2,190456897.1859581,0.0,254841534.67915237,0.0,104753225.25215748,0.0,35468816.31372669,3.612638175665815e-05,160069387.5115604,0.000863946890338444,1592300000.0,341.10921111406213
51,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,4,1,0,3,5,10,6,5,10,1,7,1,5,6,4,85246019.34861892,0.0,243771941.62594426,0.0,130615579.50977743,0.0,40510955.67187935,0.0025336806610026467,211034649.31260872,0.03260549825535453,747000000.0,0.0
52,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,3,3,6,7,2,6,9,7,2,4,3,10,10,8,0,6,201647263.58598375,0.0,231199222.11785102,0.0,97993913.13137662,0.0,63530569.44162779,2.8901105405326516e-05,152098303.14364085,0.0026562109371289877,1592300000.0,1551.7744031375264
53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,9,2,2,10,9,3,2,10,4,9,2,7,7,2,10,189588541.54905233,0.0,316042431.95816076,0.0,111418470.29228592,0.000320724482406709,48703965.01871744,0.0,290669644.30439407,0.00864366653718383,236500000.0,3236.409064409558
54,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,7,1,3,5,6,3,0,5,0,10,8,2,5,0,7,164837270.4882678,0.0,206773106.08795622,0.0,45247148.78908248,0.014119307344242504,56350377.27655832,0.0,281257969.0718058,0.08127870491834682,1049400000.0,0.0
55,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,4,10,0,0,2,1,0,6,5,9,4,10,4,7,4,5,95107331.23784721,0.0,83721931.52190953,0.0,125397181.147388,0.0,49631738.51518682,3.495737212990398e-05,185661097.6194802,0.002382348653089071,675200000.0,1660.1670981485502
56,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,5,5,6,3,9,0,3,3,9,6,7,5,9,0,0,202782665.06692177,0.0,147378844.74942005,0.0,100641828.00461361,0.0,47165224.4837143,0.0,164739926.8774752,0.017623512013116446,1299600000.0,1601.9807543948261
57,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,4,10,1,0,10,4,4,9,1,4,2,1,5,3,9,10,140858582.2512416,0.0,259599695.63108695,0.0,105023344.73408368,0.0,38781660.938608326,0.00035630834425096487,606783233.3594006,0.02122761342881494,1166400000.0,16539.550589172748
58,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,10,0,2,4,2,10,5,0,0,3,6,8,9,10,0,147239991.00478667,0.0,224091677.09646922,0.0,28798397.130608946,0.0,48400214.80409834,0.0001596400912992557,218462265.94751048,0.0056836002497564165,968200000.0,2178.0695567038506
59,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,4,0,9,4,5,2,4,5,4,3,0,4,2,10,5,9,150007532.07027638,0.0,177568802.16796747,0.0,92774336.23927921,0.0,67078749.38193593,0.0012681841767472322,197420899.87164283,0.0,690800000.0,2030.922367770729
60,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,3,0,4,4,0,4,2,6,8,9,2,2,4,3,3,95213987.28559849,0.0,114392792.32657647,0.0,104532625.06673479,0.0,38675796.47343463,0.0,325093859.83340085,0.09170543822747171,1126000000.0,0.0
61,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,4,1,6,0,9,8,2,9,10,3,9,8,4,6,85246019.34861892,0.0,176137595.17056075,0.0,123115096.06991938,0.0,60295958.31009933,0.0,163778029.40970588,0.004913094165436683,1503700000.0,0.0
