,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,0,2,1,3,5,2,3,1,9,3,0,37255203.23710208,0.0,42818415.6714978,0.0,78265241.8355712,0.0,35139356.472473554,0.00032432833927970695,94182724.21680857,0.0,151900000.0,377.38031322504924
11,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,3,1,0,0,0,1,1,1,7,4,0,4,9,2,0,78453877.84187987,0.0,38245121.951764055,0.0,77892499.82878676,0.0,23617731.775664985,0.00010932492303587485,90430170.7547297,0.0,388400000.0,71.96609500979396
12,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,3,0,0,0,1,0,2,0,0,4,4,0,2,10,4,1,0.0,0.0,82526679.5239558,0.0,29694160.016802054,0.0003360834300566646,18081997.288140487,0.0,144957953.62632692,0.0,735000000.0,69.24765926379636
13,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,2,0,0,7,0,0,1,0,4,0,7,9,3,2,37255203.23710208,0.0,73315450.27094865,0.0,29763130.84588834,0.0009705049320455465,28587981.04202857,7.953678853746443e-05,135456473.7017713,0.0,575500000.0,279.8134576085623
14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,7,2,0,0,1,1,1,5,0,0,9,4,6,163090485.53593034,0.0,42818415.6714978,0.0,72642240.63471054,0.0010029944060530285,11068771.68625446,0.0,160610093.22622404,0.0,242400000.0,198.90405347875048
15,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,3,2,0,1,0,2,0,2,4,0,0,9,2,1,152745139.9242727,0.0,43320259.942592315,0.0023548835265235508,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,4,0,6,5,5,0,0,3,5,0,0,9,2,1,110573595.57493308,0.0,224700627.14350742,0.0,24198032.45136138,0.0,11068771.68625446,0.0,151379783.0614692,0.010789136914925126,182600000.0,0.0
17,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,7,7,1,0,0,0,3,0,5,4,0,1,8,4,0,206678445.68097684,0.0,2661410.3178327093,0.0001482278163353194,56050655.355505094,0.0,16925244.491970196,0.0,92134101.91956422,0.0,448200000.0,67.8666892823115
18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,3,4,3,0,0,4,0,0,9,2,0,92648501.6727509,0.0,107749613.31910416,0.0004137220174916629,24198032.45136138,0.0,25598933.997278377,0.004238872387415512,150816944.037525,0.02638746540743321,115300000.0,0.0
19,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,4,0,2,0,1,2,5,3,3,8,3,3,0.0,0.0,102336429.85235605,0.0,44872783.78035468,0.00016855785266649476,32129000.278980844,0.0,132098821.14165278,0.0,478900000.0,34.63343172748414
20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,3,4,0,1,0,0,0,0,6,3,0,0,10,3,0,95213987.28559849,0.0,38245121.951764055,0.0,31398797.71871161,0.0,20179480.35122882,0.001039240415084609,100648702.62958768,0.0,303800000.0,186.05188237832056
21,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,3,1,4,0,0,0,0,3,0,0,3,2,0,9,2,0,82177854.37813279,0.0,0.0,0.0,24198032.45136138,0.0,20471785.564273108,0.0001154711572316232,90430170.7547297,0.0,388400000.0,127.91066913509539
22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,1,0,0,3,0,4,1,4,5,0,0,10,4,0,85246019.34861892,0.0,52943452.0704336,0.00028530271432732074,80856249.44564922,0.0,11068771.68625446,0.0,104882529.51006906,0.0,121200000.0,129.89394145956174
23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,3,3,1,4,6,7,0,9,1,0,53972506.18695759,0.0,57992975.54475662,0.0047097670530471016,76851682.0937924,0.0,30033571.88243507,0.0,86991916.17017467,0.0,242400000.0,0.0
24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,2,0,0,0,0,4,4,0,1,9,3,3,42291505.65437629,0.0,42818415.6714978,0.0,93643032.05324847,0.0069305181001368165,16925244.491970196,0.0,139607005.7544109,0.0,242400000.0,1401.3981406487158
25,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,1,0,0,7,0,0,0,0,4,7,1,5,9,2,1,32694901.094161935,0.0,73315450.27094865,0.0,45331065.97944173,0.002426262330113867,36740794.946645245,0.0,126662916.24481738,0.0,575500000.0,319.23235475886594
26,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,3,1,0,0,1,0,3,0,0,2,3,0,4,8,3,7,32694901.094161935,0.0,87722647.49511826,0.0,22167818.198803753,0.0,26994212.733715266,0.0002309423144632464,152130331.3783059,0.0,419100000.0,255.82133827019078
27,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,3,3,1,0,1,6,1,3,10,0,5,0.0,0.0,100759376.17493644,0.0,41292219.28177295,0.0,31013991.49954664,0.0,109499731.57958442,0.0,698400000.0,0.0
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,7,4,0,0,2,2,3,1,2,9,7,0,66507014.9338145,0.0,140822678.00042614,0.0,66863699.2093673,0.00649112411957861,39898501.33430749,0.0014878696235228123,136290223.5455475,0.003667961288660283,30700000.0,795.2276829086275
29,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,4,3,8,0,0,5,5,0,2,9,2,0,66507014.9338145,0.0,210912532.10205576,0.0,28798397.130608946,0.0,22963254.270387337,0.00013377042487544476,169876524.9826756,0.005232371410053645,92100000.0,1967.4901594550097
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,7,3,0,2,3,0,3,1,0,0,4,8,5,0,158496200.4885197,0.0,94876005.43016627,4.964664209899955e-05,67637361.30738015,0.0021637080398595365,186505725.49658683,0.004591526698288408,96451223.62788737,0.0,30700000.0,6739.503616677171
31,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,2,5,1,0,1,6,3,4,10,0,5,0.0,0.0,106358076.75473303,0.0,41292219.28177295,0.0,36046598.4426796,0.0,109499731.57958442,0.0,442300000.0,0.0
32,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,4,0,2,0,0,0,0,0,4,0,0,10,3,0,88429031.37443781,0.0,42818415.6714978,0.0,0.0,0.0,13944222.258702863,0.00039356972292914946,100648702.62958768,0.0,303800000.0,65.02348349120207
33,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,3,2,1,0,0,4,1,3,10,1,2,0.0,0.0,95202239.80249318,0.0,20299287.62732069,0.0,28357616.06747253,4.4544819275668905e-05,135229684.5319285,0.00011091914471119862,692500000.0,107.31778297567055
34,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,4,0,0,10,2,1,72222705.9376919,0.0,0.0,0.0,41292219.28177295,0.0,19294578.858300686,0.002508732004264676,134238770.61058277,0.0,267200000.0,0.0
35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,2,5,0,0,5,5,0,3,9,2,0,32694901.094161935,0.0,175016288.22731808,0.0,47630138.0898159,0.016027402773452368,24289713.595558032,0.0008918028325029649,169876524.9826756,0.0348824760670243,61400000.0,0.0
36,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,3,4,0,1,0,2,0,0,7,4,0,0,10,2,0,95213987.28559849,0.0,82526679.5239558,0.0,34221561.73832255,0.0,9695195.36216505,0.0,96767921.20487039,0.0,644500000.0,0.0
37,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,7,0,0,3,3,1,0,0,4,0,3,10,1,2,68139002.95605196,0.0,100759376.17493644,0.0,20299287.62732069,0.0,29967120.44701747,0.00033910979099324105,147795755.7020096,0.0007728319923470978,146000000.0,758.4398351035147
38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,7,3,3,7,1,2,0.0,0.0,99885909.50154212,0.0,20299287.62732069,0.0,36785763.35688788,0.0,249200842.67001605,0.059204103185537975,182600000.0,0.0
39,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,2,3,1,1,0,0,0,1,1,2,5,0,0,9,2,0,115851949.22904456,0.0,15302257.522000477,0.001069885178727453,86185914.52780882,0.0027503064461816638,11068771.68625446,0.0,90430170.7547297,0.0,679700000.0,666.2057852365616
40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7,3,0,0,1,5,2,0,3,9,5,0,66507014.9338145,0.0,133844205.0086204,0.0,80660713.13737193,0.02631534733561801,85381490.60910313,0.01591304625964608,102741299.33204842,0.0,30700000.0,0.0
41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,5,1,7,1,5,8,9,6,66507014.9338145,0.0,2668124.4974713977,0.0012411660524749887,78649856.22610931,0.0,36740794.946645245,0.0,307103177.19471616,0.05124564769130621,30700000.0,0.0
42,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,2,3,7,1,0,0,4,1,3,6,0,0,9,0,3,163090485.53593034,0.0,38245121.951764055,0.0,78247463.63258468,0.0,12586457.998778107,0.0,97853848.27437474,0.00019140114229213937,273100000.0,109.52249821361741
43,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,4,0,0,0,0,2,3,1,2,6,0,2,9,2,0,47847947.961454235,0.0,42818415.6714978,0.0,72006834.11481157,0.0,21556221.14781617,0.0,92265732.78351279,9.570057114606968e-05,357700000.0,54.761249106808705
44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,4,2,1,0,4,3,7,1,2,10,0,0,32694901.094161935,0.0,149123927.43046832,0.0,63498175.93267012,0.0012020552080089278,31851732.358506463,0.0,144447867.67076433,0.005702954884046452,61400000.0,2206.404341774013
45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,5,1,4,2,10,2,1,0.0,0.0,55137323.26519183,0.0008274440349833258,101234617.08095992,0.0,85564615.89064908,0.013540002203094913,134238770.61058277,0.0,30700000.0,0.0
46,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,7,7,4,1,2,0,0,1,4,0,0,6,3,1,154345864.93625224,0.0,147756738.11197522,0.0,20299287.62732069,0.0,9695195.36216505,0.0,265108756.07650512,0.06582970877007539,810100000.0,0.0
47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,5,4,3,3,10,2,0,0.0,0.0,140822678.00042614,0.0,56050655.355505094,0.0,35360802.528200924,0.0014129574624718376,111441507.44191442,0.006440266602892482,115300000.0,0.0
48,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,7,4,0,1,3,7,6,2,2,4,8,2,0,68139002.95605196,0.0,97105266.60422453,0.0,105986538.88131073,0.0,65322132.02487654,0.0011005186488275264,128082008.36737192,0.002299465876355248,61400000.0,2608.6694702003197
49,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,2,3,1,0,7,1,2,10,2,5,42291505.65437629,0.0,153141651.80359086,0.0,46650169.32145682,0.0,31851732.358506463,0.0,180520006.39997151,0.01272194903340125,92100000.0,0.0
50,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,4,0,0,3,0,1,1,1,3,1,9,1,0,82177854.37813279,0.0,47842699.56310011,0.0,41292219.28177295,0.0,62274341.78627309,0.0032233919557444297,89156273.45257749,0.000342300156396225,182600000.0,707.6450876270854
51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,7,4,4,0,0,3,4,7,1,10,1,6,32694901.094161935,0.0,218040838.5480165,0.0,43029773.41056833,0.0019232883328142844,40456817.58600081,0.00016955489549662052,168604347.07440084,0.0009021506180443017,61400000.0,1064.0970857353689
52,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3,3,0,0,0,3,5,0,0,6,4,0,0,9,3,1,42291505.65437629,0.0,113553565.23269883,0.0,31398797.71871161,0.0,19294578.858300686,0.00030104784051176114,141220084.67746767,0.0005022023022797576,267200000.0,582.6804198835916
53,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,7,0,0,0,2,2,3,0,3,3,0,9,3,1,154345864.93625224,0.0,42818415.6714978,0.0,48047840.36663434,0.0,24990778.059410483,0.0017979704605930549,131653573.62252095,0.0,151900000.0,0.0
54,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,7,3,0,0,3,4,0,1,4,0,0,9,2,0,121644599.3504275,0.0,57992975.54475662,0.0005651720463656523,49622725.1402255,0.0,9695195.36216505,0.0,90430170.7547297,0.0,498500000.0,258.85657325168177
55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,3,1,3,1,0,7,0,4,10,4,5,32694901.094161935,0.0,139228185.5331078,0.0,46650169.32145682,0.0,26527642.362493023,0.0,192450020.92535576,0.01272194903340125,92100000.0,0.0
56,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,7,3,0,0,0,5,3,0,4,9,5,0,32694901.094161935,0.0,133844205.0086204,0.0,28798397.130608946,0.0,33551697.08239556,0.0035959409211861098,102741299.33204842,0.0,297900000.0,0.0
57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,2,1,3,1,0,2,0,4,10,4,3,53972506.18695759,0.0,124827903.5097079,0.0,46650169.32145682,0.0,85215633.12264211,0.015516062555515098,153464223.72483104,0.0,30700000.0,0.0
58,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,4,0,0,0,0,7,1,2,5,1,3,9,2,0,82177854.37813279,0.0,0.0,0.0,88907672.34606405,0.0,28887426.50547571,0.0,92265732.78351279,0.0007975047595505807,357700000.0,0.0
59,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,6,1,3,1,0,10,5,6,72222705.9376919,0.0,0.0,0.0,56232105.137590505,0.0,29031585.122174107,0.0012493650468370222,176165924.03853014,0.0,182600000.0,209.21230753848744
60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,3,1,2,7,0,0,10,6,0,42291505.65437629,0.0,47919168.178831294,0.0008559081429819623,72006834.11481157,0.0,14261651.781499248,0.0,114533149.21491536,0.0,121200000.0,62.978880707666306
61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,0,2,6,3,1,1,2,1,3,10,4,0,109503342.08350585,0.0,113454271.89419729,0.0,69869514.91937588,0.0,68081875.31811807,0.0037897065733890492,104882529.51006906,0.0,61400000.0,731.4263422741176
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,2,3,1,3,3,1,6,0,1,10,2,3,126829027.92959374,0.0,139228185.5331078,0.0,75795704.53955784,0.0,20319063.206658736,0.0,171053748.1042009,0.0015266338840081502,0.0,850.5918832329485
63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,0,0,2,2,3,1,0,4,3,3,9,6,0,47847947.961454235,0.0,88613111.95505467,0.0,46650169.32145682,0.0,35360802.528200924,0.0005086646864898615,167995177.12458196,0.009499487546675955,61400000.0,947.9262065703274
64,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2,0,3,0,2,7,3,0,9,1,0,32694901.094161935,0.0,47893553.66232606,0.0008477580695484784,48716867.66610375,0.0,24956580.074387155,0.0,86991916.17017467,0.0,498500000.0,62.753108667074386
65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,1,2,1,0,10,2,3,0.0,0.0,42818415.6714978,0.0,69869514.91937588,0.0,69614415.35950756,0.004786521886785381,142192202.7424727,0.0,61400000.0,899.5378223065018
66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,4,0,0,2,1,3,0,0,4,3,0,9,6,7,47847947.961454235,0.0,83721931.52190953,0.0,24198032.45136138,0.0,24665874.23531302,0.00016955489549662052,241149997.75693065,0.0031664958488919854,61400000.0,1955.0978010513004
67,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,3,0,2,4,0,0,9,2,5,71223146.50296113,0.0,0.0,0.0,48716867.66610375,0.0,13944222.258702863,0.0010932492303587485,143507028.92952532,0.0,273100000.0,0.0
68,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,7,2,1,9,2,4,96223098.04916811,0.0,38245121.951764055,0.0,0.0,0.0,32090609.224667348,0.0,163448919.9312783,0.010789136914925126,431100000.0,0.0
69,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1,3,0,1,0,0,0,5,2,0,37255203.23710208,0.0,83721931.52190953,0.0,46650169.32145682,0.0,257438806.70490673,0.01992528867710812,192621888.3390206,0.018348746419654796,61400000.0,6340.667554004733
70,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,6,0,0,1,0,3,1,1,7,0,3,9,0,0,60717312.84309486,0.0,38245121.951764055,0.0,69869514.91937588,0.0,24956580.074387155,0.0,58620688.803231284,0.0023925142786517424,644500000.0,0.0
71,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,1,8,0,3,8,0,0,32694901.094161935,0.0,0.0,0.0,73635495.64465328,0.0,27169299.885837637,0.0,78781393.48589438,0.013134212145435203,419100000.0,0.0
72,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,7,5,4,1,1,4,3,6,71223146.50296113,0.0,0.0,0.0,70656192.99188861,0.0,31314145.028699823,0.00027882883180849807,873964318.2950976,0.04758952307039738,92100000.0,19018.515928090364
73,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,3,7,5,0,0,0,0,1,5,2,0,9,3,0,117657018.40774402,0.0,59410102.93073928,0.0,20299287.62732069,0.0,19742157.81013341,0.0,96018286.24559166,0.00028710171343820906,559900000.0,26.550908657846644
74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,3,0,1,3,5,3,0,10,0,1,0.0,0.0,184298790.75256568,0.0,117085568.18279403,0.061856428017611736,21068617.1353041,0.0,93212178.51924896,0.0,121200000.0,0.0
75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,6,6,0,0,7,8,2,1,37255203.23710208,0.0,82526679.5239558,0.0,101412629.76652047,0.0,185887522.91810372,0.036898682735385414,133451374.87352785,0.0061329158144923755,84600000.0,0.0
76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,4,1,3,0,1,7,3,6,9,2,2,37255203.23710208,0.0,97994641.436715,0.00014893992629699864,46650169.32145682,0.0,42569301.93622105,0.0,207606759.58271012,0.012212806019136376,30700000.0,1118.7902592718797
77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,3,3,7,3,4,3,0,10,0,0,0.0,0.0,184298790.75256568,0.0,95910227.03420445,0.0,22564422.522320457,0.0008362440014215587,62505342.34072575,0.0019016675355345834,121200000.0,0.0
78,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,3,0,1,7,0,2,10,1,0,32694901.094161935,0.0,87722647.49511826,0.0,46650169.32145682,0.0,23537919.412238494,0.0,93212178.51924896,0.0,357700000.0,0.0
79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,6,1,1,9,3,7,32694901.094161935,0.0,2668124.4974713977,0.0012411660524749887,68396931.50504743,0.0,28315898.150827937,0.0,223720660.3562996,0.027791545349775338,115300000.0,0.0
80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6,1,4,1,0,6,0,5,9,5,6,32694901.094161935,0.0,172641808.18109342,0.0,49622725.1402255,0.0,26127534.665142894,0.0,230659214.23412967,0.027818052911615973,30700000.0,0.0
81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,6,2,7,3,3,10,0,0,0.0,0.0,77797112.44472042,0.0,84753354.03552133,0.0,36785763.35688788,0.0,64669699.62312856,0.0028525013033018753,151900000.0,0.0
82,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,3,0,3,3,1,4,4,2,0,10,0,0,42291505.65437629,0.0,100759376.17493644,0.0,76851682.0937924,0.0,21281791.786852363,0.0008362440014215587,62505342.34072575,0.0019016675355345834,267200000.0,0.0
83,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,4,1,1,6,3,3,9,0,4,98043050.03325048,0.0,0.0,0.0,73635495.64465328,0.0,34366332.62251639,0.0,225185643.35325345,0.055636105823231946,92100000.0,0.0
84,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,4,1,0,0,0,1,0,0,6,4,0,0,10,3,0,85246019.34861892,0.0,38245121.951764055,0.0,31398797.71871161,0.0,13944222.258702863,0.0010932492303587485,100648702.62958768,0.0,636900000.0,0.0
85,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3,1,1,3,0,1,4,0,0,1,1,3,0.0,0.0,133890616.55286585,0.0,46650169.32145682,0.0,9695195.36216505,0.0,866568965.4052466,0.3151502565176777,644500000.0,0.0
86,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,7,7,0,5,0,0,0.0,0.0,38245121.951764055,0.0,43878096.290305056,0.0,32304948.475029543,0.0,329921888.1199611,0.12313885343559303,357700000.0,0.0
87,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,3,2,0,0,0,0,0,7,1,1,5,0,0,10,4,3,37255203.23710208,0.0,0.0,0.0,86462899.21101597,0.0,11068771.68625446,0.0,153464223.72483104,0.0,334500000.0,0.0
88,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,3,5,1,3,0,1,1,1,0,6,2,0,53972506.18695759,0.0,163593231.7606583,0.0,46650169.32145682,0.0,72217360.77962244,0.013523094863641422,89700438.79672205,0.006763828731291224,151900000.0,0.0
89,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,4,0,0,0,0,3,0,1,4,0,0,10,2,6,47847947.961454235,0.0,0.0,0.0,46650169.32145682,0.0,9695195.36216505,0.0,157041748.30526182,0.0,613800000.0,0.0
90,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,6,5,3,3,3,10,0,0,0.0,0.0,83721931.52190953,0.0,93428759.9880324,0.0,35332326.78373352,0.0017979704605930549,62505342.34072575,0.0019016675355345834,182600000.0,0.0
